txtStim	stimFile	AI_Resp	ExplanationFile	Loop_1.thisRepN	Loop_1.thisTrialN	Loop_1.thisN	Loop_1.thisIndex	Loop_2.thisRepN	Loop_2.thisTrialN	Loop_2.thisN	Loop_2.thisIndex	Loop_3.thisRepN	Loop_3.thisTrialN	Loop_3.thisN	Loop_3.thisIndex	Loop_4.thisRepN	Loop_4.thisTrialN	Loop_4.thisN	Loop_4.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	trials_2.thisRepN	trials_2.thisTrialN	trials_2.thisN	trials_2.thisIndex	trials_3.thisRepN	trials_3.thisTrialN	trials_3.thisN	trials_3.thisIndex	trials_4.thisRepN	trials_4.thisTrialN	trials_4.thisN	trials_4.thisIndex	trial_start	Text_Intro_Txt.started	Text_Intro_Txt.stopped	Question_Txt_5.started	Question_Txt_5.stopped	Accept_Deny_Button_5.response	Accept_Deny_Button_5.rt	Accept_Deny_Button_5.started	Accept_Deny_Button_5.stopped	ConfidenceSlider_5.response	ConfidenceSlider_5.rt	ConfidenceSlider_5.started	ConfidenceSlider_5.stopped	DenySlider_5.response	DenySlider_5.rt	DenySlider_5.started	DenySlider_5.stopped	mouse_8.x	mouse_8.y	mouse_8.leftButton	mouse_8.midButton	mouse_8.rightButton	mouse_8.time	mouse_8.clicked_name	mouse_8.started	mouse_8.stopped	Click_to_Continue_8.started	Click_to_Continue_8.stopped	trial_end	Q1_Slider.response	Q2_Slider.response	Q3_Slider.response	Q4_Slider.response	Q5_Slider.response	Q6_Slider.response	Q7_Slider.response	Q8_Slider.response	Q9_Slider.response	Q10_Slider.response	Q11_Slider.response	Q12_Slider.response	Q13_Slider.response	Q14_Slider.response	Q15_Slider.response	Q16_Slider.response	Q17_Slider.response	Q18_Slider.response	Q19_Slider.response	Q20_Slider.response	Q21_Slider.response	Q22_Slider.response	Q23_Slider.response	Conversational_Intro_Txt.started	Conversational_Intro_Txt.stopped	Accept_Deny_Button.response	Accept_Deny_Button.rt	Accept_Deny_Button.started	Accept_Deny_Button.stopped	ConfidenceSlider.response	ConfidenceSlider.rt	ConfidenceSlider.started	ConfidenceSlider.stopped	Experimental_Images.started	Experimental_Images.stopped	DenySlider.response	DenySlider.rt	DenySlider.started	DenySlider.stopped	mouse.x	mouse.y	mouse.leftButton	mouse.midButton	mouse.rightButton	mouse.time	mouse.clicked_name	mouse.started	mouse.stopped	Click_to_Continue.started	Click_to_Continue.stopped	Feature_Intro_Txt.started	Feature_Intro_Txt.stopped	Question_Txt_3.started	Question_Txt_3.stopped	Accept_Deny_Button_3.response	Accept_Deny_Button_3.rt	Accept_Deny_Button_3.started	Accept_Deny_Button_3.stopped	ConfidenceSlider_3.response	ConfidenceSlider_3.rt	ConfidenceSlider_3.started	ConfidenceSlider_3.stopped	Experimental_Images_3.started	Experimental_Images_3.stopped	DenySlider_3.response	DenySlider_3.rt	DenySlider_3.started	DenySlider_3.stopped	Click_to_Continue_6.started	Click_to_Continue_6.stopped	PresstoCont_8.started	PresstoCont_8.stopped	Image_Intro_Txt.started	Image_Intro_Txt.stopped	Question_Txt_4.started	Question_Txt_4.stopped	Accept_Deny_Button_4.response	Accept_Deny_Button_4.rt	Accept_Deny_Button_4.started	Accept_Deny_Button_4.stopped	ConfidenceSlider_4.response	ConfidenceSlider_4.rt	ConfidenceSlider_4.started	ConfidenceSlider_4.stopped	Experimental_Images_4.started	Experimental_Images_4.stopped	DenySlider_4.response	DenySlider_4.rt	DenySlider_4.started	DenySlider_4.stopped	mouse_7.x	mouse_7.y	mouse_7.leftButton	mouse_7.midButton	mouse_7.rightButton	mouse_7.time	mouse_7.clicked_name	mouse_7.started	mouse_7.stopped	Click_to_Continue_7.started	Click_to_Continue_7.stopped	PresstoCont_7.started	PresstoCont_7.stopped	Intro_Text.started	Intro_Text.stopped	Stim_slider.response	Stim_slider.rt	Stim_slider.started	Stim_slider.stopped	mouse_5.x	mouse_5.y	mouse_5.leftButton	mouse_5.midButton	mouse_5.rightButton	mouse_5.time	mouse_5.clicked_name	mouse_5.started	mouse_5.stopped	Click_to_Continue_5.started	Click_to_Continue_5.stopped	Choice_1_Intro_Txt.started	Choice_1_Intro_Txt.stopped	Accept_Deny_Button_6.response	Accept_Deny_Button_6.rt	Accept_Deny_Button_6.started	Accept_Deny_Button_6.stopped	ConfidenceSlider_6.response	ConfidenceSlider_6.rt	ConfidenceSlider_6.started	ConfidenceSlider_6.stopped	Experimental_Images_6.started	Experimental_Images_6.stopped	DenySlider_6.response	DenySlider_6.rt	DenySlider_6.started	DenySlider_6.stopped	mouse_9.x	mouse_9.y	mouse_9.leftButton	mouse_9.midButton	mouse_9.rightButton	mouse_9.time	mouse_9.clicked_name	mouse_9.started	mouse_9.stopped	Click_to_Continue_9.started	Click_to_Continue_9.stopped	end_Txt.started	end_Txt.stopped	participant	session	date	expName	psychopyVersion	frameRate
Question 11:	stim/Au_art_30396.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/image_based_Au_art_30396.jpg.png													0	10	10	10																	"Tuesday, August 16, 2022 01:23:06"																												"Tuesday, August 16, 2022 01:23:34"																																																																									3194.591871	3204.620408	3204.620408	None	2	20.9825126	3204.620408	None	3	25.4109962	3204.620408	None	3204.620408	None	1	22.7986864	3204.620408	None	"[-0.5675926, -0.31574073, 0.29444444, -0.4324074, 0.56574076, 0.5611111]"	"[-0.08888889, -0.108333334, -0.18703704, -0.29814816, -0.4212963, -0.4351852]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[8.07546990015544, 10.79674890008755, 12.615418400149792, 15.222563399933279, 16.407108600018546, 17.921429600100964]"	['Click_to_Continue_7']	10.03618094	None	3220.030843	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 12:	stim/Tp_D_CRN_M_N_cha00035_cha00040_11732.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/image_based_Tp_D_CRN_M_N_cha00035_cha00040_11732.jpg.png													0	11	11	11																	"Tuesday, August 16, 2022 01:23:34"																												"Tuesday, August 16, 2022 01:24:00"																																																																									3222.59389	3232.615116	3232.615116	None	1	19.4468024	3232.615116	None	5	23.9720564	3232.615116	None	3232.615116	None	3	21.0687864	3232.615116	None	"[-0.59537035, -0.58055556, 0.5, -0.2574074, 0.5472222]"	"[-0.10185185, -0.096296296, -0.19629629, -0.30648148, -0.42592594]"	"[1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0]"	"[8.669768099905923, 9.226729199988768, 10.888308799825609, 13.760137499775738, 15.547583899926394]"	['Click_to_Continue_7']	10.02588324	None	3246.589905	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 13:	stim/Tp_D_CRN_M_N_cha00094_cha00086_11501.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/image_based_Tp_D_CRN_M_N_cha00094_cha00086_11501.jpg.png													0	12	12	12																	"Tuesday, August 16, 2022 01:24:00"																												"Tuesday, August 16, 2022 01:24:26"																																																																									3248.216634	3258.256418	3258.227738	None	1	21.1609264	3258.227738	None	3	25.4647278	3258.227738	None	3258.227738	None	3	22.6498161	3258.227738	None	"[-0.587037, 0.50555557, -0.3398148, -0.46574074, 0.54814816, 0.53981483]"	"[-0.1037037, -0.19814815, -0.29537037, -0.29722223, -0.4138889, -0.42962962]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[11.021240700036287, 12.524324900005013, 13.84251519991085, 15.334366699913517, 16.25187149993144, 16.665105999913067]"	['Click_to_Continue_7']	10.02818922	None	3272.215768	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 14:	stim/Au_art_20034.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/Au_art_20034.jpg													0	13	13	13																	"Tuesday, August 16, 2022 01:24:26"																												"Tuesday, August 16, 2022 01:24:47"																																																																									3274.945098	3284.968833	3284.968833	None	1	17.0334354	3284.968833	None	5	19.7997677	3284.968833	None	3284.968833	None	3	18.9106195	3284.968833	None	"[-0.575, 0.4787037, -0.2611111, 0.53518516]"	"[-0.09351852, -0.19444445, -0.30185184, -0.43703705]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[6.822159699862823, 8.732382399961352, 9.64363389997743, 10.899434499908239]"	['Click_to_Continue_7']	10.02805844	None	3294.768395	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 15:	stim/Tp_D_CRN_M_N_cha10166_nat10123_12273.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/image_based_Tp_D_CRN_M_N_cha10166_nat10123_12273.jpg.png													0	14	14	14																	"Tuesday, August 16, 2022 01:24:47"																												"Tuesday, August 16, 2022 01:25:07"																																																																									3295.940973	3305.976358	3305.952448	None	2	17.1458986	3305.952448	None	5	18.9013116	3305.952448	None	3305.952448	None	1	18.0296802	3305.952448	None	"[-0.33333334, 0.29907408, -0.26944444, 0.57222223]"	"[-0.09166667, -0.21666667, -0.29166666, -0.42962962]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[6.935549899935722, 7.873099599964917, 8.67602670006454, 9.96905370010063]"	['Click_to_Continue_7']	10.0293542	None	3314.848066	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 16:	stim/Tp_D_CRN_M_N_nat00032_art00025_11427.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/Tp_D_CRN_M_N_nat00032_art00025_11427.jpg													0	15	15	15																	"Tuesday, August 16, 2022 01:25:07"																												"Tuesday, August 16, 2022 01:25:28"																																																																									3315.983969	3326.019826	3325.993634	None	1	16.5174448	3325.993634	None	5	19.9916538	3325.993634	None	3325.993634	None	3	18.6258228	3325.993634	None	"[-0.5675926, 0.5, -0.2574074, 0.5648148]"	"[-0.08611111, -0.19444445, -0.2898148, -0.4351852]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[6.303432600107044, 8.4316563999746, 9.790608500130475, 10.660272700013593]"	['Click_to_Continue_7']	10.01920032	None	3335.997331	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 17:	stim/Au_cha_30348.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/image_based_Au_cha_30348.jpg.png													0	16	16	16																	"Tuesday, August 16, 2022 01:25:28"																												"Tuesday, August 16, 2022 01:25:53"																																																																									3336.701856	3346.727861	3346.727861	None	2	19.8357819	3346.727861	None	5	23.5681796	3346.727861	None	3346.727861	None	1	21.9040889	3346.727861	None	"[-0.31388888, 0.2935185, -0.26481482, 0.5675926]"	"[-0.10925926, -0.19259259, -0.31111112, -0.43703705]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[9.592947599943727, 11.723617699928582, 13.317150699906051, 14.947994600050151]"	['Click_to_Continue_7']	10.03327534	None	3360.296536	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 18:	stim/Au_nat_10124.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/Au_nat_10124.jpg													0	17	17	17																	"Tuesday, August 16, 2022 01:25:53"																												"Tuesday, August 16, 2022 01:26:16"																																																																									3361.723202	3371.738324	3371.738324	None	1	13.3709934	3371.738324	None	5	21.4445422	3371.738324	None	3371.738324	None	3	20.1303527	3371.738324	None	"[-0.5740741, 0.4861111, -0.2574074, 0.5648148]"	"[-0.10185185, -0.19166666, -0.29907408, -0.44537038]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[3.1575321001000702, 9.971665000077337, 11.255873900139704, 12.422571200178936]"	['Click_to_Continue_7']	10.02295264	None	3383.193437	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 19:	stim/Au_nat_10142.bmp	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/Au_nat_10142.bmp													0	18	18	18																	"Tuesday, August 16, 2022 01:26:16"																												"Tuesday, August 16, 2022 01:26:38"																																																																									3384.225585	3394.296037	3394.269094	None	1	14.2010213	3394.269094	None	5	21.6757466	3394.269094	None	3394.269094	None	3	17.3377173	3394.269094	None	"[-0.5675926, 0.5046296, -0.25648147, 0.5703704]"	"[-0.097222224, -0.18425927, -0.3, -0.45925927]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[3.980118799954653, 7.1252717999741435, 11.457849099999294, 12.262828199891374]"	['Click_to_Continue_7']	10.05244332	None	3405.912956	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
																																																																	1	4	2	2	3	1	2	1	1	2	1	3																																																																																										3406.552288	None																																															8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
																																																																													2	2	2	1	1	1	1	1	2	1	5																																																																																	3593.357438	None	1	19.4446147	3593.357438	None	"[-0.28611112, 0.57314813]"	"[0.008333334, -0.44537038]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[19.271853300044313, 21.12404050002806]"	['Click_to_Continue_5']	0.01007168	None																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 1:	stim/Au_art_30303.jpg	"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?"	stim/feature_based_Au_art_30303.jpg.png																	0	0	0	0													"Tuesday, August 16, 2022 01:30:08"																												"Tuesday, August 16, 2022 01:30:27"																																																																																																																							None	None	3616.044035	3626.107108	1	15.7633972	3626.078888	None	5	19.2552092	3626.078888	None	3626.078888	None	3	18.200186	3626.078888	None	"[-0.57222223, 0.51944447, 0.5046296, -0.27037036, 0.5787037]"	"[-0.10277778, -0.20648149, -0.20648149, -0.28796297, -0.43611112]"	"[1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0]"	"[5.5642039000522345, 7.592196600046009, 8.034248600015417, 9.009378500049934, 9.815357099985704]"	['Click_to_Continue_9']	10.04687344	None	3635.336952	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 2:	stim/Tp_D_CRN_M_N_arc00073_arc00072_10267.tif	"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CRN_M_N_arc00073_arc00072_10267.tif.png																	0	1	1	1													"Tuesday, August 16, 2022 01:30:27"																												"Tuesday, August 16, 2022 01:30:52"																																																																																																																									3635.937171	3645.977173	2	13.3484085	3645.951743	None	3	23.0699616	3645.951743	None	3645.951743	None	3	19.5523146	3645.951743	None	"[-0.33240741, 0.5138889, 0.48703703, -0.26574075, -0.44814816, 0.5703704]"	"[-0.09537037, -0.20648149, -0.21296297, -0.29537037, -0.29166666, -0.43796295]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[3.2065990001428872, 8.737038200022653, 9.372844299999997, 11.065991000039503, 12.87923700013198, 14.825357900001109]"	['Click_to_Continue_9']	10.02919804	None	3657.237743	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 3:	stim/Tp_D_CRN_M_N_pla00026_pla00038_10147.tif	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CRN_M_N_pla00026_pla00038_10147.tif.png																	0	2	2	2													"Tuesday, August 16, 2022 01:30:52"																												"Tuesday, August 16, 2022 01:31:20"																																																																																																																									3660.825553	3670.855521	1	22.0322975	3670.855521	None	3	26.0465551	3670.855521	None	3670.855521	None	3	23.9209154	3670.855521	None	"[-0.5546296, 0.5083333, -0.4537037, 0.57314813]"	"[-0.09907407, -0.18240741, -0.29907408, -0.4351852]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[11.86938829999417, 13.761901899939403, 15.849256300134584, 17.143452800111845]"	['Click_to_Continue_9']	10.03895644	None	3686.906624	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 4:	stim/Au_ind_30028.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_ind_30028.jpg.png																	0	3	3	3													"Tuesday, August 16, 2022 01:31:20"																												"Tuesday, August 16, 2022 01:32:05"																																																																																																																									3688.05225	3698.102408	2	40.1523747	3698.07607	None	5	44.902738	3698.07607	None	3698.07607	None	3	43.5664858	3698.07607	None	"[-0.32962963, 0.51666665, 0.49074075, -0.225, -0.25462964, 0.53333336]"	"[-0.096296296, -0.19629629, -0.2074074, -0.28703704, -0.29074073, -0.44444445]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[29.98882930004038, 32.57450270000845, 33.44307169993408, 34.406902000075206, 34.77740420005284, 35.56850469997153]"	['Click_to_Continue_9']	10.02797384	None	3732.981638	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 5:	stim/Tp_D_CRN_M_N_txt00017_txt00063_10836.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CRN_M_N_txt00017_txt00063_10836.jpg.png																	0	4	4	4													"Tuesday, August 16, 2022 01:32:05"																												"Tuesday, August 16, 2022 01:32:25"																																																																																																																									3733.692168	3743.71387	1	15.5469864	3743.71387	None	5	19.1743022	3743.71387	None	3743.71387	None	3	18.0993918	3743.71387	None	"[-0.5703704, 0.5185185, 0.48425925, -0.2574074, 0.55277777]"	"[-0.098148145, -0.20277777, -0.19444445, -0.29166666, -0.47037038]"	"[1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0]"	"[5.299083799822256, 6.350414199987426, 7.892887599999085, 8.987590299919248, 9.88936429983005]"	['Click_to_Continue_9']	10.03197034	None	3752.898906	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 6:	stim/Tp_D_CRN_S_N_ani10205_ani10206_12417.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CRN_S_N_ani10205_ani10206_12417.jpg.png																	0	5	5	5													"Tuesday, August 16, 2022 01:32:25"																												"Tuesday, August 16, 2022 01:33:15"																																																																																																																									3753.680079	3763.724805	2	44.0403628	3763.698488	None	4	48.7575763	3763.698488	None	3763.698488	None	3	47.3373546	3763.698488	None	"[-0.31574073, -0.575, -0.31666666, 0.48055556, -0.36018518, 0.5537037]"	"[-0.096296296, -0.11111111, -0.09907407, -0.18055555, -0.30648148, -0.4462963]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[11.04572939989157, 19.980561399832368, 33.75778939994052, 37.14697839994915, 38.49282479984686, 39.37115249992348]"	['Click_to_Continue_9']	10.0318625	None	3802.443953	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 7:	stim/Au_txt_00038.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_txt_00038.jpg.png																	0	6	6	6													"Tuesday, August 16, 2022 01:33:15"																												"Tuesday, August 16, 2022 01:33:38"																																																																																																																									3803.122207	3813.153982	1	17.3511748	3813.153982	None	4	22.3306651	3813.153982	None	3813.153982	None	3	18.7837835	3813.153982	None	"[-0.5777778, 0.48240742, -0.35, 0.59074074]"	"[-0.1, -0.17777778, -0.29166666, -0.43055555]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[7.159250699914992, 8.630480200052261, 12.132338600000367, 13.302691699936986]"	['Click_to_Continue_9']	10.03512814	None	3825.481082	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 8:	stim/Tp_D_CRN_S_N_cha10149_cha10148_12225.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CRN_S_N_cha10149_cha10148_12225.jpg.png																	0	7	7	7													"Tuesday, August 16, 2022 01:33:38"																												"Tuesday, August 16, 2022 01:34:21"																																																																																																																									3826.512585	3836.564289	2	16.4401139	3836.531216	None	5	39.038296	3836.531216	None	3836.531216	None	3	30.8693424	3836.531216	None	"[-0.30555555, -0.31203705, 0.50555557, -0.25925925, 0.48981482, 0.51203704]"	"[-0.098148145, -0.098148145, -0.19444445, -0.2935185, -0.4537037, -0.45277777]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[5.728879400063306, 6.270842200145125, 20.680846800096333, 28.820940800011158, 32.83403130015358, 33.24039590009488]"	['Click_to_Continue_9']	10.03525662	None	3865.573164	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 9:	stim/Au_ani_00023.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_ani_00023.jpg.png																	0	8	8	8													"Tuesday, August 16, 2022 01:34:21"																												"Tuesday, August 16, 2022 01:34:46"																																																																																																																									3869.821468	3879.842361	1	16.0581193	3879.842361	None	5	19.8934541	3879.842361	None	3879.842361	None	3	18.6182007	3879.842361	None	"[-0.5796296, 0.50648147, -0.25185186, 0.54444444]"	"[-0.10185185, -0.19629629, -0.30185184, -0.45]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[5.899826500099152, 8.464047699933872, 9.700857900083065, 14.698900999967009]"	['Click_to_Continue_9']	10.02721154	None	3889.744884	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 10:	stim/Tp_D_CRN_S_N_nat00099_ani00017_10220.tif	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CRN_S_N_nat00099_ani00017_10220.tif.png																	0	9	9	9													"Tuesday, August 16, 2022 01:34:46"																												"Tuesday, August 16, 2022 01:35:26"																																																																																																																									3894.608776	3904.673315	1	36.0861706	3904.636694	None	5	39.2690432	3904.636694	None	3904.636694	None	1	38.6627833	3904.636694	None	"[-0.5861111, 0.29074073, -0.275, 0.587963]"	"[-0.107407406, -0.21203704, -0.32407406, -0.46296296]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[25.854326899861917, 28.47440499998629, 29.092702299822122, 30.045792100019753]"	['Click_to_Continue_9']	10.03308802	None	3933.906101	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 11:	stim/Au_txt_00042.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_txt_00042.jpg.png																	0	10	10	10													"Tuesday, August 16, 2022 01:35:26"																												"Tuesday, August 16, 2022 01:35:53"																																																																																																																									3934.729589	3944.766877	1	23.5532592	3944.740348	None	4	25.7691754	3944.740348	None	3944.740348	None	3	24.8524644	3944.740348	None	"[-0.58518517, 0.51111114, -0.34537038, 0.59907407]"	"[-0.107407406, -0.19722222, -0.28796297, -0.44722223]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[13.375866699963808, 14.680081699974835, 15.585932199843228, 16.391780899837613]"	['Click_to_Continue_9']	10.01876784	None	3960.531867	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 12:	stim/Au_art_30309.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_art_30309.jpg.png																	0	11	11	11													"Tuesday, August 16, 2022 01:35:53"																												"Tuesday, August 16, 2022 01:36:13"																																																																																																																									3961.185232	3971.23659	1	14.6006833	3971.206501	None	5	19.6349842	3971.206501	None	3971.206501	None	3	17.38709	3971.206501	None	"[-0.5703704, 0.50555557, -0.25185186, 0.5694444]"	"[-0.10185185, -0.19351852, -0.3, -0.4398148]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[4.384975299937651, 7.200374899897724, 9.440656299935654, 10.365914999973029]"	['Click_to_Continue_9']	10.04024632	None	3980.849664	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 13:	stim/Au_cha_30168.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_cha_30168.jpg.png																	0	12	12	12													"Tuesday, August 16, 2022 01:36:13"																												"Tuesday, August 16, 2022 01:36:41"																																																																																																																									3981.628888	3991.67599	1	23.0758387	3991.648626	None	3	26.8511625	3991.648626	None	3991.648626	None	3	25.2937665	3991.648626	None	"[-0.5703704, 0.50277776, -0.43888888, 0.5935185]"	"[-0.106481485, -0.18981482, -0.28425926, -0.43796295]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[12.856214599916711, 15.119690200081095, 16.644157300004736, 17.7219326000195]"	['Click_to_Continue_9']	10.03499962	None	4008.511466	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 14:	stim/Tp_D_CRN_M_N_nat10154_nat10140_12075.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CRN_M_N_nat10154_nat10140_12075.jpg.png																	0	13	13	13													"Tuesday, August 16, 2022 01:36:41"																												"Tuesday, August 16, 2022 01:37:09"																																																																																																																									4009.463603	4019.521134	1	21.7907748	4019.484968	None	5	23.8915656	4019.484968	None	4019.484968	None	3	22.8368854	4019.484968	None	"[-0.56203705, 0.51203704, -0.2638889, 0.5407407]"	"[-0.09351852, -0.18888889, -0.31851852, -0.44166666]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[11.54033000022173, 12.667650300078094, 13.673045700183138, 18.351709100184962]"	['Click_to_Continue_9']	10.03508678	None	4033.349102	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 15:	stim/Tp_D_CRN_M_N_nat10157_nat00013_12048.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CRN_M_N_nat10157_nat00013_12048.jpg.png																	0	14	14	14													"Tuesday, August 16, 2022 01:37:09"																												"Tuesday, August 16, 2022 01:37:37"																																																																																																																									4037.89488	4047.939869	1	21.5592379	4047.90848	None	5	27.2639808	4047.90848	None	4047.90848	None	1	25.784401	4047.90848	None	"[-0.5777778, 0.29259259, -0.2574074, 0.52962965]"	"[-0.09259259, -0.18518518, -0.3, -0.43611112]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[11.330497900024056, 15.616316800005734, 17.067972799995914, 18.045672699809074]"	['Click_to_Continue_9']	10.02897152	None	4065.188592	None			8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
