txtStim,stimFile,AI_Resp,ExplanationFile,Loop_1.thisRepN,Loop_1.thisTrialN,Loop_1.thisN,Loop_1.thisIndex,Loop_2.thisRepN,Loop_2.thisTrialN,Loop_2.thisN,Loop_2.thisIndex,Loop_3.thisRepN,Loop_3.thisTrialN,Loop_3.thisN,Loop_3.thisIndex,Loop_4.thisRepN,Loop_4.thisTrialN,Loop_4.thisN,Loop_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trial_start,Conversational_Intro_Txt.started,Conversational_Intro_Txt.stopped,Accept_Deny_Button.response,Accept_Deny_Button.rt,Accept_Deny_Button.started,Accept_Deny_Button.stopped,ConfidenceSlider.response,ConfidenceSlider.rt,ConfidenceSlider.started,ConfidenceSlider.stopped,Experimental_Images.started,Experimental_Images.stopped,DenySlider.response,DenySlider.rt,DenySlider.started,DenySlider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,Click_to_Continue.started,Click_to_Continue.stopped,trial_end,Q1_Slider.response,Q2_Slider.response,Q3_Slider.response,Q4_Slider.response,Q5_Slider.response,Q6_Slider.response,Q7_Slider.response,Q8_Slider.response,Q9_Slider.response,Q10_Slider.response,Q11_Slider.response,Q12_Slider.response,Q13_Slider.response,Q14_Slider.response,Q15_Slider.response,Q16_Slider.response,Q17_Slider.response,Q18_Slider.response,Q19_Slider.response,Q20_Slider.response,Q21_Slider.response,Q22_Slider.response,Q23_Slider.response,Text_Intro_Txt.started,Text_Intro_Txt.stopped,Question_Txt_5.started,Question_Txt_5.stopped,Accept_Deny_Button_5.response,Accept_Deny_Button_5.rt,Accept_Deny_Button_5.started,Accept_Deny_Button_5.stopped,ConfidenceSlider_5.response,ConfidenceSlider_5.rt,ConfidenceSlider_5.started,ConfidenceSlider_5.stopped,DenySlider_5.response,DenySlider_5.rt,DenySlider_5.started,DenySlider_5.stopped,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.time,mouse_8.clicked_name,mouse_8.started,mouse_8.stopped,Click_to_Continue_8.started,Click_to_Continue_8.stopped,Image_Intro_Txt.started,Image_Intro_Txt.stopped,Question_Txt_4.started,Question_Txt_4.stopped,Accept_Deny_Button_4.response,Accept_Deny_Button_4.rt,Accept_Deny_Button_4.started,Accept_Deny_Button_4.stopped,ConfidenceSlider_4.response,ConfidenceSlider_4.rt,ConfidenceSlider_4.started,ConfidenceSlider_4.stopped,Experimental_Images_4.started,Experimental_Images_4.stopped,DenySlider_4.response,DenySlider_4.rt,DenySlider_4.started,DenySlider_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,mouse_7.clicked_name,mouse_7.started,mouse_7.stopped,Click_to_Continue_7.started,Click_to_Continue_7.stopped,PresstoCont_7.started,PresstoCont_7.stopped,Feature_Intro_Txt.started,Feature_Intro_Txt.stopped,Question_Txt_3.started,Question_Txt_3.stopped,Accept_Deny_Button_3.response,Accept_Deny_Button_3.rt,Accept_Deny_Button_3.started,Accept_Deny_Button_3.stopped,ConfidenceSlider_3.response,ConfidenceSlider_3.rt,ConfidenceSlider_3.started,ConfidenceSlider_3.stopped,Experimental_Images_3.started,Experimental_Images_3.stopped,DenySlider_3.response,DenySlider_3.rt,DenySlider_3.started,DenySlider_3.stopped,Click_to_Continue_6.started,Click_to_Continue_6.stopped,PresstoCont_8.started,PresstoCont_8.stopped,Intro_Text.started,Intro_Text.stopped,Stim_slider.response,Stim_slider.rt,Stim_slider.started,Stim_slider.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,mouse_5.started,mouse_5.stopped,Click_to_Continue_5.started,Click_to_Continue_5.stopped,Choice_3_Intro_Txt.started,Choice_3_Intro_Txt.stopped,Question_Txt_8.started,Question_Txt_8.stopped,Accept_Deny_Button_8.response,Accept_Deny_Button_8.rt,Accept_Deny_Button_8.started,Accept_Deny_Button_8.stopped,ConfidenceSlider_8.response,ConfidenceSlider_8.rt,ConfidenceSlider_8.started,ConfidenceSlider_8.stopped,Experimental_Images_8.started,Experimental_Images_8.stopped,DenySlider_8.response,DenySlider_8.rt,DenySlider_8.started,DenySlider_8.stopped,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.time,mouse_11.clicked_name,mouse_11.started,mouse_11.stopped,Click_to_Continue_11.started,Click_to_Continue_11.stopped,end_Txt.started,end_Txt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Question 8:,stim/Au_cha_30543.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/Au_cha_30543.jpg,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:57:39",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:58:06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.2845628000005,2081.3203080000003,2081.2925776,None,1.0,21.99820290000025,2081.2925776,None,4.0,23.852405600000566,2081.2925776,None,2081.2925776,None,3.0,25.003644699999313,2081.2925776,None,"[-0.5675926, -0.33888888, 0.50277776, 0.5407407, 0.5462963]","[-0.11296296, -0.29907408, -0.20833333, -0.47962964, -0.46666667]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[11.903883599999972, 13.727571100000205, 14.873923699999978, 15.689783400000124, 16.203685100000257]",['Click_to_Continue_7'],10.02152347000083,None,2096.321704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 9:,stim/Tp_D_CRD_S_N_sec00003_sec00007_00023.tif,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/Tp_D_CRD_S_N_sec00003_sec00007_00023.tif,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:58:06",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:58:27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.5386576,2107.5725183000004,2107.5513448,None,1.0,17.51732400000037,2107.5513448,None,4.0,18.467213800000536,2107.5513448,None,2107.5513448,None,1.0,20.54901289999998,2107.5513448,None,"[-0.5638889, -0.34444445, 0.3148148, 0.5962963]","[-0.11851852, -0.29259259, -0.19722222, -0.45555556]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[7.372532499999579, 8.348560100000213, 10.428671199999371, 11.096222699999998]",['Click_to_Continue_7'],10.026699269998971,None,2118.1185227000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 10:,stim/Au_ind_00022.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/Au_ind_00022.jpg,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:58:27",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:58:56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.6864261,2128.7130176,2128.6914584000006,None,1.0,26.09358500000053,2128.6914584000006,None,4.0,27.26986229999966,2128.6914584000006,None,2128.6914584000006,None,3.0,28.84468040000047,2128.6914584000006,None,"[-0.56296295, -0.34537038, 0.5101852, 0.5083333, 0.5472222]","[-0.11851852, -0.29444444, -0.20555556, -0.20185184, -0.44907406]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[15.957852399999865, 17.15107259999968, 18.022578999999496, 18.749454499999956, 19.535154299999704]",['Click_to_Continue_7'],10.022502069999064,None,2147.5594998000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 11:,stim/Au_art_30396.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/image_based_Au_art_30396.jpg.png,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:58:56",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:59:25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.2666225000003,2158.2984767000007,2158.2759115,None,2.0,25.95034570000007,2158.2759115,None,4.0,26.81086039999991,2158.2759115,None,2158.2759115,None,1.0,28.013067999999294,2158.2759115,None,"[-0.33796296, -0.3462963, 0.29166666, 0.58518517]","[-0.1, -0.29814816, -0.2037037, -0.45740741]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[15.834214399999837, 16.702275399999962, 17.9261790999999, 18.729011499999615]",['Click_to_Continue_7'],10.025031469998794,None,2176.3091114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 12:,stim/Tp_D_CRN_M_N_cha00035_cha00040_11732.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/image_based_Tp_D_CRN_M_N_cha00035_cha00040_11732.jpg.png,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:59:25",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:59:47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.0475058,2187.0788344000002,2187.0570960000005,None,1.0,17.702574200000527,2187.0570960000005,None,5.0,18.866616700000122,2187.0570960000005,None,2187.0570960000005,None,1.0,21.26731380000001,2187.0570960000005,None,"[-0.575, -0.24166666, 0.32222223, 0.57685184]","[-0.11111111, -0.30185184, -0.18425927, -0.4324074]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[7.547185100000206, 8.743669300000875, 11.14754240000002, 12.170282000000043]",['Click_to_Continue_7'],10.023618369999895,None,2198.3442295000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 13:,stim/Tp_D_CRN_M_N_cha00094_cha00086_11501.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/image_based_Tp_D_CRN_M_N_cha00094_cha00086_11501.jpg.png,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 09:59:47",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:00:08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.2652084,2209.2964288000003,2209.2717929,None,1.0,13.326447299999927,2209.2717929,None,5.0,14.831145400000423,2209.2717929,None,2209.2717929,None,1.0,19.33503439999913,2209.2717929,None,"[-0.5712963, -0.25555557, 0.30833334, 0.5824074]","[-0.097222224, -0.30648148, -0.21203704, -0.4398148]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[3.18374379999932, 4.72552529999939, 9.247725700000046, 10.16876030000003]",['Click_to_Continue_7'],10.025144870000076,None,2218.6364430000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 14:,stim/Au_art_20034.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/Au_art_20034.jpg,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:00:08",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:00:27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.4887556000003,2229.5165315000004,2229.5165315000004,None,1.0,13.254214499999762,2229.5165315000004,None,5.0,14.755574499999966,2229.5165315000004,None,2229.5165315000004,None,3.0,18.01585999999952,2229.5165315000004,None,"[-0.5694444, -0.26666668, 0.52962965, 0.5, 0.55925924]","[-0.10185185, -0.29722223, -0.2175926, -0.19629629, -0.4564815]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3.112553100000696, 4.57878669999991, 7.631909000000633, 7.897876300000462, 8.837812200000371]",['Click_to_Continue_7'],10.036809470000662,None,2237.5379984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 15:,stim/Tp_D_CRN_M_N_cha10166_nat10123_12273.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/image_based_Tp_D_CRN_M_N_cha10166_nat10123_12273.jpg.png,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:00:27",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:01:26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.4071897000003,2248.4269334,2248.4269334,None,2.0,49.370777299999645,2248.4269334,None,3.0,50.44236269999965,2248.4269334,None,2248.4269334,None,1.0,58.570880999999645,2248.4269334,None,"[-0.3175926, -0.44074073, 0.3, 0.5694444]","[-0.11851852, -0.2888889, -0.20555556, -0.44537038]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[39.21569889999955, 40.273945599999934, 48.46500289999949, 49.25782729999992]",['Click_to_Continue_7'],10.024441570000818,None,2297.0076165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 16:,stim/Tp_D_CRN_M_N_nat00032_art00025_11427.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/Tp_D_CRN_M_N_nat00032_art00025_11427.jpg,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:01:26",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:02:14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.7390883000007,2307.7568613000003,2307.7352412,None,1.0,43.099691299999904,2307.7352412,None,3.0,44.32803369999965,2307.7352412,None,2307.7352412,None,2.0,47.533241899999666,2307.7352412,None,"[-0.5703704, -0.45555556, 0.3962963, 0.53333336]","[-0.10462963, -0.30648148, -0.20092593, -0.4462963]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[32.9719984000003, 34.246074200000294, 37.48408250000011, 38.07526060000055]",['Click_to_Continue_7'],10.015434460000506,None,2345.3036639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 17:,stim/Au_cha_30348.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/image_based_Au_cha_30348.jpg.png,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:02:14",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:02:47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.8527112,2355.8810643000006,2355.8593568000006,None,2.0,29.041964000000007,2355.8593568000006,None,4.0,29.7279324000001,2355.8593568000006,None,2355.8593568000006,None,1.0,31.770701600000393,2355.8593568000006,None,"[-0.31666666, -0.34444445, 0.30462962, 0.56574076]","[-0.11296296, -0.2962963, -0.20185184, -0.45462963]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[18.922273499999392, 19.621756900000037, 21.680382699999427, 22.539506499999334]",['Click_to_Continue_7'],10.021081669999148,None,2377.6533874000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 18:,stim/Au_nat_10124.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/Au_nat_10124.jpg,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:02:47",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:03:07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378.4457421000006,2388.4803460000003,2388.4536776000004,None,1.0,16.144606299999396,2388.4536776000004,None,4.0,16.948452499999803,2388.4536776000004,None,2388.4536776000004,None,3.0,19.79283209999994,2388.4536776000004,None,"[-0.5675926, -0.34166667, 0.5101852, 0.51296294, 0.50648147, 0.5462963]","[-0.09537037, -0.2962963, -0.19907407, -0.21111111, -0.20925926, -0.44907406]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[6.04570109999986, 6.82165409999925, 8.360400900000059, 9.196103100000073, 9.678920299999845, 10.642628699999477]",['Click_to_Continue_7'],10.017559869999786,None,2398.2698196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 19:,stim/Au_nat_10142.bmp,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/Au_nat_10142.bmp,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:03:07",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:03:27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.1599979000002,2409.2022749000007,2409.1792907,None,1.0,16.28848629999993,2409.1792907,None,4.0,17.116753700000118,2409.1792907,None,2409.1792907,None,1.0,18.46738639999967,2409.1792907,None,"[-0.58148146, -0.35740742, 0.31574073, 0.5416667]","[-0.1037037, -0.29074073, -0.19074073, -0.45277777]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[6.127186400000028, 6.991098800000145, 8.38042679999944, 9.234847299999274]",['Click_to_Continue_7'],10.030466559999695,None,2417.6625164000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.6206541,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 1:,stim/Au_ani_00001.jpg,"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?",stim/feature_based_Au_ani_00001.jpg.png,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:04:59",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:05:26",,,,,,,,,,,,,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.9929226000004,2521.0493869,2521.0246899000003,None,1.0,21.564437500000167,2521.0246899000003,None,5.0,23.649055199999566,2521.0246899000003,None,2521.0246899000003,None,3.0,26.16784370000005,2521.0246899000003,None,2537.188696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 2:,stim/Tp_D_CNN_S_B_ind00018_ind00089_00007.tif,"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?",stim/feature_based_Tp_D_CNN_S_B_ind00018_ind00089_00007.tif.png,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:05:26",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:05:55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.8368712,2547.8885585000007,2547.8567111,None,1.0,23.22065500000008,2547.8567111,None,5.0,25.95475290000013,2547.8567111,None,2547.8567111,None,3.0,28.071901600000274,2547.8567111,None,2565.9491423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 3:,stim/Au_ani_00003.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00003.jpg.png,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:05:55",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:06:11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.8569193000003,2576.8842037000004,2576.8602412,None,1.0,12.16905829999996,2576.8602412,None,5.0,13.288807900000393,2576.8602412,None,2576.8602412,None,1.0,15.142837000000327,2576.8602412,None,2582.031119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 4:,stim/Au_ani_00005.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00005.jpg.png,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:06:11",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:06:44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.7499572000006,2592.7856663000002,2592.7620415,None,2.0,27.76719940000021,2592.7620415,None,3.0,28.689433200000167,2592.7620415,None,2592.7620415,None,1.0,32.1164217000005,2592.7620415,None,2614.8999718000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 5:,stim/Tp_D_CND_M_N_art00076_art00077_10289.tif,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CND_M_N_art00076_art00077_10289.tif.png,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:06:44",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:07:11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.6085994000005,2625.6369053000008,2625.6124555000006,None,1.0,24.002083699999275,2625.6124555000006,None,4.0,24.75984740000058,2625.6124555000006,None,2625.6124555000006,None,3.0,26.415560700000242,2625.6124555000006,None,2642.0542728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 6:,stim/Tp_D_CND_M_N_art00077_art00076_10290.tif,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/feature_based_Tp_D_CND_M_N_art00077_art00076_10290.tif.png,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:07:11",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:07:37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.7618190000003,2652.7776039,2652.7776039,None,1.0,22.587999299999865,2652.7776039,None,4.0,24.17324479999934,2652.7776039,None,2652.7776039,None,3.0,25.007575100000395,2652.7776039,None,2667.8043391,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
Question 7:,stim/Au_ani_00017.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00017.jpg.png,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:07:37",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuesday, July 26, 2022 10:07:54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668.9079464000006,2678.9435102000007,2678.9201261000007,None,1.0,13.122484699999404,2678.9201261000007,None,5.0,14.214294899999913,2678.9201261000007,None,2678.9201261000007,None,1.0,15.02736730000015,2678.9201261000007,None,2683.9650839000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2022-07-26_09h26.11.500,CSVTrial,2022.1.3,60.91458374313905,
